#Org.,Prog.,Econ.,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
10.0,111.0,31000.0,Intereses,10.0,,3.0,4500000.0,-350000.0,4150000.0,3676190.43
10.0,111.0,91300.0,Amortización de préstamos a medio y largo plazo de fuera del sector público,10.0,,9.0,15678790.0,2150000.0,17828790.0,17790505.56
10.0,9201.0,21300.0,"Maquinaria, instalaciones técnicas y utillaje",10.0,9.0,2.0,,,,235.75
10.0,9201.0,22000.0,Ordinario no inventariable,10.0,9.0,2.0,30000.0,,30000.0,32509.92
10.0,9201.0,22001.0,"Prensa, revistas, libros y otras publicaciones",10.0,9.0,2.0,12000.0,,12000.0,8873.95
10.0,9201.0,22002.0,"Administración General.Material, informático no inventariable",10.0,9.0,2.0,,,,56.5
10.0,9201.0,22104.0,Administración General.Vestuario,10.0,9.0,2.0,,,,51.0
10.0,9201.0,22400.0,Primas de seguros de edificios y locales,10.0,9.0,2.0,70000.0,,70000.0,60720.55
10.0,9201.0,22401.0,Primas de seguros de vehículos,10.0,9.0,2.0,100000.0,,100000.0,79023.25
10.0,9201.0,22402.0,Primas de seguros por Responsabilidad Civil,10.0,9.0,2.0,70000.0,,70000.0,58547.35
10.0,9201.0,22403.0,Primas de seguros otros riesgos,10.0,9.0,2.0,,,,10340.73
10.0,9201.0,22604.0,"Administración General.Jurídicos, contenciosos",10.0,9.0,2.0,,,,83.63
10.0,9201.0,22799.0,Otros trabajos realizados por otras empresas y profesionales,10.0,9.0,2.0,40000.0,-17900.0,22100.0,
10.0,9201.0,23120.0,Del personal no directivo,10.0,9.0,2.0,900.0,,900.0,987.6
10.0,9201.0,27000.0,Administración General.Contingencias,10.0,9.0,2.0,1000000.0,,1000000.0,
10.0,9201.0,62500.0,Administración General Mobiliario,10.0,9.0,6.0,10000.0,,10000.0,7070.77
10.0,9201.0,62602.0,Administración General Equipos ofimáticos,10.0,9.0,6.0,10000.0,,10000.0,
10.0,9311.0,12000.0,Sueldos del Grupo A1,10.0,9.0,1.0,63348.94,-28000.0,35348.94,40448.63
10.0,9311.0,12003.0,Sueldos del Grupo C1,10.0,9.0,1.0,20160.56,,20160.56,28982.5
10.0,9311.0,12006.0,Trienios,10.0,9.0,1.0,22207.78,,22207.78,19710.45
10.0,9311.0,12100.0,Complemento de destino,10.0,9.0,1.0,49752.14,,49752.14,42647.81
10.0,9311.0,12101.0,Complemento específico,10.0,9.0,1.0,104588.26,,104588.26,90235.0
10.0,9311.0,13000.0,Retribuciones básicas,10.0,9.0,1.0,287003.82,,287003.82,342505.41
10.0,9311.0,13002.0,Otras remuneraciones,10.0,9.0,1.0,11410.92,,11410.92,30110.41
10.0,9311.0,16000.0,"Presupuestos, Contabilidad y Gestión Financiera Seguridad Social",10.0,9.0,1.0,162391.27,,162391.27,180668.4
10.0,9311.0,22000.0,Ordinario no inventariable,10.0,9.0,2.0,750.0,,750.0,
10.0,9311.0,22603.0,Publicación en Diarios Oficiales,10.0,9.0,2.0,1000.0,,1000.0,1126.98
10.0,9311.0,22706.0,Estudios y trabajos técnicos,10.0,9.0,2.0,5000.0,,5000.0,24200.0
10.0,9311.0,35200.0,Intereses de demora,10.0,9.0,3.0,700000.0,-211000.0,489000.0,160201.21
10.0,9312.0,12000.0,Sueldos del Grupo A1,10.0,9.0,1.0,31053.4,,31053.4,30098.44
10.0,9312.0,12003.0,Sueldos del Grupo C1,10.0,9.0,1.0,18469.78,,18469.78,9884.84
10.0,9312.0,12004.0,Sueldos del Grupo C2,10.0,9.0,1.0,33893.58,,33893.58,33514.32
10.0,9312.0,12006.0,Trienios,10.0,9.0,1.0,14306.32,,14306.32,11922.98
10.0,9312.0,12100.0,Complemento de destino,10.0,9.0,1.0,54173.57,,54173.57,49732.62
10.0,9312.0,12101.0,Complemento específico,10.0,9.0,1.0,157697.85,,157697.85,143319.26
10.0,9312.0,13000.0,Retribuciones básicas,10.0,9.0,1.0,90878.06,,90878.06,93307.29
10.0,9312.0,13002.0,Otras remuneraciones,10.0,9.0,1.0,6781.1,,6781.1,4928.41
10.0,9312.0,16000.0,Fiscalización Seguridad Social,10.0,9.0,1.0,99227.76,,99227.76,95296.96
10.0,9312.0,22000.0,Ordinario no inventariable,10.0,9.0,2.0,750.0,,750.0,199.82
10.0,9312.0,22001.0,"Prensa, revistas, libros y otras publicaciones",10.0,9.0,2.0,750.0,,750.0,
10.0,9321.0,12000.0,Sueldos del Grupo A1,10.0,9.0,1.0,62727.87,,62727.87,68344.77
10.0,9321.0,12001.0,Sueldos del Grupo A2,10.0,9.0,1.0,68202.66,,68202.66,65948.83
10.0,9321.0,12003.0,Sueldos del Grupo C1,10.0,9.0,1.0,10483.49,,10483.49,
10.0,9321.0,12004.0,Sueldos del Grupo C2,10.0,9.0,1.0,60752.86,,60752.86,49710.94
10.0,9321.0,12006.0,Trienios,10.0,9.0,1.0,29908.76,,29908.76,26641.31
10.0,9321.0,12100.0,Complemento de destino,10.0,9.0,1.0,106274.97,,106274.97,102861.47
10.0,9321.0,12101.0,Complemento específico,10.0,9.0,1.0,194912.18,,194912.18,206185.67
10.0,9321.0,13000.0,Retribuciones básicas,10.0,9.0,1.0,754286.66,,754286.66,685275.72
10.0,9321.0,13002.0,Otras remuneraciones,10.0,9.0,1.0,52080.44,,52080.44,40982.57
10.0,9321.0,13100.0,Gestión tributaria y recaudación Laboral Temporal,10.0,9.0,1.0,963.65,,963.65,38077.52
10.0,9321.0,13102.0,Gestión tributaria y recaudación.Otras remuneraciones,10.0,9.0,1.0,,,,1585.97
10.0,9321.0,16000.0,Gestión tributaria y recaudación Seguridad Social,10.0,9.0,1.0,423840.27,,423840.27,404434.69
10.0,9321.0,21300.0,"Maquinaria, instalaciones técnicas y utillaje",10.0,9.0,2.0,100.0,,100.0,51.62
