#Org.,Prog.,Econ.,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
10.0,111.0,31000.0,Intereses,10.0,,3.0,4110649.66,1260000.0,5370649.66,3664625.83
10.0,111.0,91300.0,Amortización de préstamos a medio y largo plazo de fuera del sector público,10.0,,9.0,15984335.08,,15984335.08,15424198.92
10.0,9201.0,21300.0,"Maquinaria, instalaciones técnicas y utillaje",10.0,9.0,2.0,10000.0,,10000.0,827.19
10.0,9201.0,21500.0,Mobiliario,10.0,9.0,2.0,500.0,,500.0,
10.0,9201.0,22000.0,Ordinario no inventariable,10.0,9.0,2.0,30000.0,,30000.0,14140.75
10.0,9201.0,22001.0,"Prensa, revistas, libros y otras publicaciones",10.0,9.0,2.0,15000.0,,15000.0,15998.05
10.0,9201.0,22002.0,"Administración General.Material, informático no inventariable",10.0,9.0,2.0,,,,29.5
10.0,9201.0,22104.0,Administración General.Vestuario,10.0,9.0,2.0,,,,150.27
10.0,9201.0,22201.0,Postales,10.0,9.0,2.0,1500.0,,1500.0,14.27
10.0,9201.0,22202.0,Telegráficas,10.0,9.0,2.0,500.0,,500.0,
10.0,9201.0,22400.0,Primas de seguros de edificios y locales,10.0,9.0,2.0,80000.0,,80000.0,66929.84
10.0,9201.0,22401.0,Primas de seguros de vehículos,10.0,9.0,2.0,120000.0,,120000.0,99633.49
10.0,9201.0,22402.0,Primas de seguros por Responsabilidad Civil,10.0,9.0,2.0,98000.0,,98000.0,35128.41
10.0,9201.0,22403.0,Primas de seguros otros riesgos,10.0,9.0,2.0,20000.0,,20000.0,9474.39
10.0,9201.0,22799.0,Otros trabajos realizados por otras empresas y profesionales,10.0,9.0,2.0,50000.0,,50000.0,34699.82
10.0,9201.0,23120.0,Del personal no directivo,10.0,9.0,2.0,1000.0,,1000.0,682.3
10.0,9201.0,62500.0,Administración General Mobiliario,10.0,9.0,6.0,75000.0,,75000.0,904.12
10.0,9201.0,62602.0,Administración General Equipos ofimáticos,10.0,9.0,6.0,75000.0,,75000.0,
10.0,9311.0,12000.0,Sueldos del Grupo A1,10.0,9.0,1.0,47822.24,,47822.24,40559.12
10.0,9311.0,12003.0,Sueldos del Grupo C1,10.0,9.0,1.0,20160.56,,20160.56,27755.34
10.0,9311.0,12006.0,Trienios,10.0,9.0,1.0,20645.24,,20645.24,20409.31
10.0,9311.0,12100.0,Complemento de destino,10.0,9.0,1.0,41591.26,,41591.26,43403.95
10.0,9311.0,12101.0,Complemento específico,10.0,9.0,1.0,90803.58,,90803.58,91351.34
10.0,9311.0,13000.0,Retribuciones básicas,10.0,9.0,1.0,290088.9,60000.0,350088.9,329453.59
10.0,9311.0,13002.0,Otras remuneraciones,10.0,9.0,1.0,12495.2,,12495.2,21102.01
10.0,9311.0,16000.0,"Presupuestos, Contabilidad y Gestión Financiera Seguridad Social",10.0,9.0,1.0,163519.46,,163519.46,207967.01
10.0,9311.0,21300.0,"Maquinaria, instalaciones técnicas y utillaje",10.0,9.0,2.0,500.0,,500.0,
10.0,9311.0,21500.0,Mobiliario,10.0,9.0,2.0,200.0,,200.0,
10.0,9311.0,22000.0,Ordinario no inventariable,10.0,9.0,2.0,750.0,,750.0,
10.0,9311.0,22001.0,"Prensa, revistas, libros y otras publicaciones",10.0,9.0,2.0,750.0,,750.0,380.0
